NOMEDEP;DE;DISTR;MUN;TIPOESC;COD_ESC;NOMESC;DS_PAIS;Nº ALUNOS
MUNICIPAL;MARILIA;MARILIA;MARILIA;0;226798;PAULO REGLUS NEVES FREIRE EMEF;Portugal;1
MUNICIPAL;MARILIA;MARILIA;MARILIA;0;226804;ANTONIO RIBEIRO PROF EMEF;Portugal;1
MUNICIPAL;MARILIA;MARILIA;MARILIA;0;226816;NELSON GABALDI PROF EMEF;Angola;2
MUNICIPAL;MARILIA;MARILIA;MARILIA;0;226816;NELSON GABALDI PROF EMEF;Japão;1
MUNICIPAL;MARILIA;MARILIA;MARILIA;0;226816;NELSON GABALDI PROF EMEF;Moçambique;1
MUNICIPAL;MARILIA;MARILIA;MARILIA;0;241805;GERALDA CESAR VILARDI PROFA EMEF;Portugal;1
MUNICIPAL;MARILIA;MARILIA;MARILIA;0;241817;AMERICO CAPELOZZA PROF EMEF;Japão;2
MUNICIPAL;MARILIA;MARILIA;MARILIA;0;241817;AMERICO CAPELOZZA PROF EMEF;Portugal;2
MUNICIPAL;MARILIA;MARILIA;MARILIA;0;241830;NICACIA GARCIA GIL PROFA EMEF;Haiti;2
MUNICIPAL;MARILIA;MARILIA;MARILIA;0;241842;ISALTINO DE CAMPOS PROF EMEF;Guiné-Bissau;1
MUNICIPAL;MARILIA;MARILIA;MARILIA;0;275554;MARIO COVAS GOVERNADOR EMEF;Espanha;1
MUNICIPAL;MARILIA;MARILIA;MARILIA;0;275554;MARIO COVAS GOVERNADOR EMEF;Portugal;3
MUNICIPAL;MARILIA;MARILIA;MARILIA;0;279785;EMEF ROBERTO CAETANO CIMINO;Venezuela;1
MUNICIPAL;MARILIA;MARILIA;MARILIA;0;298943;EDMEA BRAZ ROJO SOLA PROFA EMEF;Japão;1
MUNICIPAL;MARILIA;MARILIA;MARILIA;0;298943;EDMEA BRAZ ROJO SOLA PROFA EMEF;Portugal;1
MUNICIPAL;MARILIA;POMPEIA;POMPEIA;0;94481;POMPEIA EMEF DE;Portugal;1
MUNICIPAL;MAUA;MAUA;MAUA;0;4579;EM VEREADOR ALBERTO BETAO PEREIRA JUSTINO;Haiti;2
MUNICIPAL;MAUA;MAUA;MAUA;0;4580;ESCOLA MUNICIPAL MARTIN LUTHER KING JR;Venezuela;1
MUNICIPAL;MAUA;MAUA;MAUA;0;61311;NEUMA MARIA DA SILVA EM;Venezuela;1
MUNICIPAL;MAUA;MAUA;MAUA;0;224443;CHICO MENDES EM;Cuba;1
MUNICIPAL;MAUA;MAUA;MAUA;0;224479;FLORESTAN FERNANDES EM;Haiti;2
MUNICIPAL;MAUA;MAUA;MAUA;0;224480;DARCY RIBEIRO EM;Venezuela;1
MUNICIPAL;MAUA;MAUA;MAUA;0;224509;PAULO REGLUS NEVES FREIRE EM;Haiti;1
MUNICIPAL;MAUA;MAUA;MAUA;0;224510;AMERICO PERRELLA EM;Haiti;1
MUNICIPAL;MAUA;MAUA;MAUA;0;224522;GALDINO JESUS DOS SANTOS EM;Venezuela;1
MUNICIPAL;MAUA;MAUA;MAUA;0;225241;MARIA WANNY SOARES CRUZ PROFA EM;Angola;1
MUNICIPAL;MAUA;MAUA;MAUA;0;225265;LYSIANE PEREIRA GALVAO DRA EM;Haiti;1
MUNICIPAL;MAUA;MAUA;MAUA;0;225307;THEREZINHA DAMO DE LIMA EM;Chile;1
MUNICIPAL;MAUA;MAUA;MAUA;0;236627;GEOVANE OLIVEIRA LACERDA COSTA EM;Chile;1
MUNICIPAL;MAUA;MAUA;MAUA;0;249154;HELDER PESSOA CAMARA DOM ESCOLA MUNICIPAL;Venezuela;1
MUNICIPAL;MAUA;MAUA;MAUA;0;253650;ESCOLA MUN DE EDUC DE JOVENS E ADULTOS CLARICE LISPECTOR;Haiti;1
MUNICIPAL;MAUA;RIBEIRAO PIRES;RIBEIRAO PIRES;0;91030;CARLOS ROHM ENGENHEIRO ESCOLA MUNICIPAL UNID I;Canadá;1
MUNICIPAL;MAUA;RIBEIRAO PIRES;RIBEIRAO PIRES;0;91030;CARLOS ROHM ENGENHEIRO ESCOLA MUNICIPAL UNID I;Estados Unidos da América;1
MUNICIPAL;MAUA;RIBEIRAO PIRES;RIBEIRAO PIRES;0;91030;CARLOS ROHM ENGENHEIRO ESCOLA MUNICIPAL UNID I;Venezuela;1
MUNICIPAL;MAUA;RIBEIRAO PIRES;RIBEIRAO PIRES;0;95783;JOAO MIDOLLA ESCOLA MUNICIPAL;Uruguai;1
MUNICIPAL;MAUA;RIBEIRAO PIRES;RIBEIRAO PIRES;0;148386;LAVINIA DE FIGUEIREDO ARNONI PROFESSORA ESCOLA MUNICIPAL;Japão;1
MUNICIPAL;MAUA;RIBEIRAO PIRES;RIBEIRAO PIRES;0;201716;JULIA DEL CORTO RONCON ESCOLA MUNICIPAL;Venezuela;1
MUNICIPAL;MAUA;RIBEIRAO PIRES;RIBEIRAO PIRES;0;288202;CARLOS ROHM ENGENHEIRO ESCOLA MUNICIPAL UNID II;Japão;1
MUNICIPAL;MAUA;RIBEIRAO PIRES;RIBEIRAO PIRES;0;288202;CARLOS ROHM ENGENHEIRO ESCOLA MUNICIPAL UNID II;Venezuela;2
MUNICIPAL;MAUA;RIO GRANDE DA SERRA;RIO GRANDE DA SERRA;0;5471;EMEB 1? DAMA ZULMIRA JARDIM TEIXEIRA;Venezuela;1
MUNICIPAL;MAUA;RIO GRANDE DA SERRA;RIO GRANDE DA SERRA;0;213883;DAVID BARBOSA SILVA EMEB;Venezuela;1
MUNICIPAL;MIRACATU;IGUAPE;IGUAPE;0;441697;CELIA JOSE DE CAMARGO CASTRO PROFA CRECHE MUNICIPAL;Japão;1
MUNICIPAL;MIRACATU;ILHA COMPRIDA;ILHA COMPRIDA;0;240527;MONTE CARLO EMEF;Chile;1
MUNICIPAL;MIRACATU;ILHA COMPRIDA;ILHA COMPRIDA;0;246311;MEU RECANTO EMEIEF;África do Sul;1
MUNICIPAL;MIRACATU;PEDRO DE TOLEDO;PEDRO DE TOLEDO;0;148477;DIRCEU ROVARI PROFESSOR EMEF;México;1
MUNICIPAL;MIRACATU;PEDRO DE TOLEDO;PEDRO DE TOLEDO;0;241672;AGNELLO LEANDRO PEREIRA PROFESSOR EMEF;Espanha;1
MUNICIPAL;MIRANTE DO PARANAPANEMA;NARANDIBA;NARANDIBA;0;219940;EDSON DE OLIVEIRA GARCIA VEREADOR EMEF;Paraguai;1
MUNICIPAL;MIRANTE DO PARANAPANEMA;NARANDIBA;NARANDIBA;0;219940;EDSON DE OLIVEIRA GARCIA VEREADOR EMEF;Venezuela;2
MUNICIPAL;MIRANTE DO PARANAPANEMA;NARANDIBA;NARANDIBA;0;567848;INEURA RODRIGUES DE LIMA PROFESSOA EMEF;Paraguai;1
MUNICIPAL;MIRANTE DO PARANAPANEMA;TARABAI;TARABAI;0;61785;LUZA DA SILVA PROFA EMEI;Venezuela;1
MUNICIPAL;MOGI DAS CRUZES;BRAS CUBAS;MOGI DAS CRUZES;0;50271;WALDIR PAIVA DE O FREITAS DR EM;Japão;1
MUNICIPAL;MOGI DAS CRUZES;BRAS CUBAS;MOGI DAS CRUZES;0;82776;CLAUDIO ABRAHAO ENG EM;Malvinas, Ilhas (Falkland);1
MUNICIPAL;MOGI DAS CRUZES;BRAS CUBAS;MOGI DAS CRUZES;0;82776;CLAUDIO ABRAHAO ENG EM;Venezuela;1
MUNICIPAL;MOGI DAS CRUZES;BRAS CUBAS;MOGI DAS CRUZES;0;87828;JOSE CURY ANDERE EM;Venezuela;1
MUNICIPAL;MOGI DAS CRUZES;BRAS CUBAS;MOGI DAS CRUZES;0;463735;MARIA LUIZA MENEZES FONSECA PROFA EMEF;Venezuela;1
MUNICIPAL;MOGI DAS CRUZES;BRAS CUBAS;MOGI DAS CRUZES;0;575768;BENEDITO FERREIRA LOPES ESCOLA MUNICIPAL;Japão;1
MUNICIPAL;MOGI DAS CRUZES;MOGI DAS CRUZES;MOGI DAS CRUZES;0;79054;JOVITA FRANCO AROUCHE PROFA EMESP;Bolívia;1
MUNICIPAL;MOGI DAS CRUZES;MOGI DAS CRUZES;MOGI DAS CRUZES;0;203634;TERESA MARTINS PINHAL PROFA EM;Malvinas, Ilhas (Falkland);1
MUNICIPAL;MOGI DAS CRUZES;MOGI DAS CRUZES;MOGI DAS CRUZES;0;216987;CLEONICE FELICIANO PROFA EM;Bolívia;1
MUNICIPAL;MOGI DAS CRUZES;MOGI DAS CRUZES;MOGI DAS CRUZES;0;216987;CLEONICE FELICIANO PROFA EM;Paraguai;2
MUNICIPAL;MOGI DAS CRUZES;MOGI DAS CRUZES;MOGI DAS CRUZES;0;229660;MARLENE MUNIZ SCHIMIDT PROFA EM;Portugal;2
MUNICIPAL;MOGI DAS CRUZES;MOGI DAS CRUZES;MOGI DAS CRUZES;0;280367;SERGIO HUGO PINHEIRO PROF EM;Venezuela;1
MUNICIPAL;MOGI DAS CRUZES;MOGI DAS CRUZES;MOGI DAS CRUZES;0;454989;LOURDES GUERRA DE CAMPOS PROFA CEIM;Líbia;1
MUNICIPAL;MOGI DAS CRUZES;MOGI DAS CRUZES;MOGI DAS CRUZES;0;653810;NOSSA SENHORA CONCEICAO EMR;Japão;1
MUNICIPAL;MOGI MIRIM;AGUAS DE LINDOIA;AGUAS DE LINDOIA;0;230662;LUIZ BARBOSA EM;Portugal;1
MUNICIPAL;MOGI MIRIM;AMPARO;AMPARO;0;70713;PETER PAN CIME;Bolívia;1
MUNICIPAL;MOGI MIRIM;HOLAMBRA;HOLAMBRA;0;5949;CRECHE ESCOLA IRMA ANNETTE;Portugal;2
MUNICIPAL;MOGI MIRIM;HOLAMBRA;HOLAMBRA;0;5949;CRECHE ESCOLA IRMA ANNETTE;Venezuela;1
MUNICIPAL;MOGI MIRIM;HOLAMBRA;HOLAMBRA;0;495542;ABELHA RAINHA CRECHE;Bolívia;1
MUNICIPAL;MOGI MIRIM;ITAPIRA;ITAPIRA;0;227407;WILMA DE TOLEDO BARROS MUNHOZ PROFA EMEB;Espanha;1
MUNICIPAL;MOGI MIRIM;MOGI GUACU;MOGI GUACU;0;64497;MARINA APARECIDA ROGERIO PASCHOALOTTI PROFA EMEF;Angola;3
MUNICIPAL;MOGI MIRIM;MOGI GUACU;MOGI GUACU;0;96921;JAYME PANSANI VER EMEI;Haiti;1
MUNICIPAL;MOGI MIRIM;MOGI GUACU;MOGI GUACU;0;97743;MARINA FALSETTI EMEI;Venezuela;1
MUNICIPAL;MOGI MIRIM;MOGI GUACU;MOGI GUACU;0;221582;CID CHIARELLI PROF DA FUNDACAO EDUCACAO GUACUANA;Colômbia;1
MUNICIPAL;MOGI MIRIM;MOGI GUACU;MOGI GUACU;0;228151;ANIRA FRANCO DE CAMPOS PROFA EMEF;Venezuela;1
MUNICIPAL;MOGI MIRIM;MOGI GUACU;MOGI GUACU;0;228175;MARIA DIVA FRANCO DE OLIVEIRA PROFA EMEF;Colômbia;1
MUNICIPAL;MOGI MIRIM;MOGI GUACU;MOGI GUACU;0;247397;WALDOMIRO CALMAZINI PREFEITO EMEF;Japão;1
MUNICIPAL;MOGI MIRIM;MOGI GUACU;MOGI GUACU;0;247406;ALICE DE CAMPOS SILVA PROFA EMEF;Bolívia;1
MUNICIPAL;MOGI MIRIM;MOGI GUACU;MOGI GUACU;0;247406;ALICE DE CAMPOS SILVA PROFA EMEF;Cuba;1
MUNICIPAL;MOGI MIRIM;MOGI GUACU;MOGI GUACU;0;247424;JOAO BUENO JUNIOR EMEF;Haiti;1
MUNICIPAL;MOGI MIRIM;MOGI GUACU;MOGI GUACU;0;247424;JOAO BUENO JUNIOR EMEF;Turquia;2
MUNICIPAL;MOGI MIRIM;MOGI GUACU;MOGI GUACU;0;247424;JOAO BUENO JUNIOR EMEF;Venezuela;3
MUNICIPAL;MOGI MIRIM;MOGI GUACU;MOGI GUACU;0;279146;ESTEVO FERNANDO LAURINDO PE EMEF;Colômbia;1
MUNICIPAL;MOGI MIRIM;MOGI GUACU;MOGI GUACU;0;298517;MARIA JULIA BUENO PROFA EMEF;Portugal;1
MUNICIPAL;MOGI MIRIM;MOGI GUACU;MOGI GUACU;0;298517;MARIA JULIA BUENO PROFA EMEF;Venezuela;1
MUNICIPAL;MOGI MIRIM;MOGI GUACU;MOGI GUACU;0;301425;MILTON FRANCO DE FARIA PROF EMEF;Venezuela;2
MUNICIPAL;MOGI MIRIM;MOGI GUACU;MOGI GUACU;0;393265;INA APARECIDA DE OLIVEIRA MARCONI PROFA EMEF;Haiti;1
MUNICIPAL;MOGI MIRIM;MOGI MIRIM;MOGI MIRIM;0;80913;HUMBERTO BRASI PROF ESCOLA MUNICIPAL DE EDUCACAO BASICA;Venezuela;3
MUNICIPAL;MOGI MIRIM;MOGI MIRIM;MOGI MIRIM;0;277307;BRAULIO JOSE VALENTIM PROF EMEB;Haiti;1
MUNICIPAL;MOGI MIRIM;MOGI MIRIM;MOGI MIRIM;0;298542;CLEUSA MARILENE V DE MELLO PROFA EMEB;Bélgica;2
MUNICIPAL;MOGI MIRIM;MOGI MIRIM;MOGI MIRIM;0;298542;CLEUSA MARILENE V DE MELLO PROFA EMEB;Colômbia;1
MUNICIPAL;MOGI MIRIM;MOGI MIRIM;MOGI MIRIM;0;446348;EDNA FAVERO CHOQUETA PROFA EMEB;Paraguai;1
MUNICIPAL;MOGI MIRIM;MOGI MIRIM;MOGI MIRIM;0;446348;EDNA FAVERO CHOQUETA PROFA EMEB;Venezuela;1
MUNICIPAL;MOGI MIRIM;PEDREIRA;PEDREIRA;0;70816;SAO BENEDITO EMEI;Bolívia;1
MUNICIPAL;MOGI MIRIM;PEDREIRA;PEDREIRA;0;70816;SAO BENEDITO EMEI;Venezuela;1
MUNICIPAL;MOGI MIRIM;PEDREIRA;PEDREIRA;0;83136;MARIA HELENA FERRARESSO ARMIGLIATO PROFA EMEIEF;Venezuela;1
MUNICIPAL;MOGI MIRIM;PEDREIRA;PEDREIRA;0;280239;HUMBERTO PIVA EMEF;Venezuela;1
MUNICIPAL;MOGI MIRIM;PEDREIRA;PEDREIRA;0;368301;ANTILIA NIERO VICENTINI CIMEI;Espanha;1
MUNICIPAL;MOGI MIRIM;PEDREIRA;PEDREIRA;0;481488;GENNY PANTALEAO LUCIO CENTRO INTEG MUN DE ED INFANTIL;Peru;1
MUNICIPAL;MOGI MIRIM;SANTO ANTONIO DE POSSE;SANTO ANTONIO DE POSSE;0;198833;MARIO BIANCHI EMEF;Haiti;2
MUNICIPAL;MOGI MIRIM;SANTO ANTONIO DE POSSE;SANTO ANTONIO DE POSSE;0;477989;MARIA CAROLINA VICENZOTTI BENEDITO EMEI;Venezuela;2
MUNICIPAL;NORTE 1;ANHANGUERA;SAO PAULO;0;54653;PAULO PRADO EMEF;Haiti;1
MUNICIPAL;NORTE 1;ANHANGUERA;SAO PAULO;0;271020;JARDIM MONTE BELO EMEF;Haiti;1
MUNICIPAL;NORTE 1;ANHANGUERA;SAO PAULO;0;271020;JARDIM MONTE BELO EMEF;Tunísia;1
MUNICIPAL;NORTE 1;ANHANGUERA;SAO PAULO;0;275013;EDGARD CARONE EMEF;Haiti;1
MUNICIPAL;NORTE 1;ANHANGUERA;SAO PAULO;0;355185;MARILI DIAS PROFESSORA EMEF;França;1
MUNICIPAL;NORTE 1;ANHANGUERA;SAO PAULO;0;355185;MARILI DIAS PROFESSORA EMEF;Haiti;1
MUNICIPAL;NORTE 1;ANHANGUERA;SAO PAULO;0;397271;PARQUE ANHANGUERA CEU EMEF;Haiti;2
MUNICIPAL;NORTE 1;BRASILANDIA;SAO PAULO;0;53053;CASTRO ALVES EMEF;Bolívia;1
MUNICIPAL;NORTE 1;BRASILANDIA;SAO PAULO;0;53065;SEBASTIAO NOGUEIRA DE LIMA DESEMBARGADOR EMEF;Bolívia;2
MUNICIPAL;NORTE 1;BRASILANDIA;SAO PAULO;0;53119;THEO DUTRA EMEF;Bolívia;1
MUNICIPAL;NORTE 1;BRASILANDIA;SAO PAULO;0;53119;THEO DUTRA EMEF;Peru;1
MUNICIPAL;NORTE 1;BRASILANDIA;SAO PAULO;0;53594;JOAO AMOS COMENIUS EMEF;Bolívia;4
MUNICIPAL;NORTE 1;BRASILANDIA;SAO PAULO;0;249749;PRIMO PASCOLI MELARE PROFESSOR EMEF;Bolívia;1
MUNICIPAL;NORTE 1;BRASILANDIA;SAO PAULO;0;354685;JARDIM DAMASCENO I EMEF;Haiti;1
MUNICIPAL;NORTE 1;BRASILANDIA;SAO PAULO;0;354715;JOSE HERMINIO RODRIGUES CORONEL PM EMEF;Bolívia;1
MUNICIPAL;NORTE 1;FREGUESIA DO O;SAO PAULO;0;53090;JOANINHA GRASSI FAGUNDES PROFESSORA EMEF;Bolívia;3
MUNICIPAL;NORTE 1;FREGUESIA DO O;SAO PAULO;0;53582;PEDRO AMERICO EMEF;Bolívia;2
MUNICIPAL;NORTE 1;FREGUESIA DO O;SAO PAULO;0;399930;CAIRA ALAYDE ALVARENGA MEDEA PROFESSORA EMEF;Argentina;1
MUNICIPAL;NORTE 1;JAGUARA;SAO PAULO;0;54677;JOSE FERRAZ DE CAMPOS PROFESSOR EMEF;Haiti;1
MUNICIPAL;NORTE 1;JARAGUA;SAO PAULO;0;55542;LEONEL FRANCA PADRE EMEF;Bolívia;1
MUNICIPAL;NORTE 1;JARAGUA;SAO PAULO;0;58002;PERA MARMELO CEU EMEF;Bolívia;1
MUNICIPAL;NORTE 1;JARAGUA;SAO PAULO;0;62807;ERNESTO DE MORAES LEME PROFESSOR EMEF;Bolívia;2
MUNICIPAL;NORTE 1;JARAGUA;SAO PAULO;0;62807;ERNESTO DE MORAES LEME PROFESSOR EMEF;Cuba;1
MUNICIPAL;NORTE 1;JARAGUA;SAO PAULO;0;62807;ERNESTO DE MORAES LEME PROFESSOR EMEF;Paquistão;1
MUNICIPAL;NORTE 1;JARAGUA;SAO PAULO;0;248393;ANTONIO RODRIGUES DE CAMPOS PROFESSOR EMEF;Bolívia;2
MUNICIPAL;NORTE 1;JARAGUA;SAO PAULO;0;248393;ANTONIO RODRIGUES DE CAMPOS PROFESSOR EMEF;Colômbia;1
MUNICIPAL;NORTE 1;JARAGUA;SAO PAULO;0;248393;ANTONIO RODRIGUES DE CAMPOS PROFESSOR EMEF;Japão;1
MUNICIPAL;NORTE 1;JARAGUA;SAO PAULO;0;249993;JOSE KAUFFMANN DOUTOR EMEF;Bolívia;1
MUNICIPAL;NORTE 1;JARAGUA;SAO PAULO;0;424134;ELIANE BENUTE LESSA AYRES GONCALVES NANY BENUTE EMEF;Bolívia;2
MUNICIPAL;NORTE 1;JARAGUA;SAO PAULO;0;424134;ELIANE BENUTE LESSA AYRES GONCALVES NANY BENUTE EMEF;Japão;1
MUNICIPAL;NORTE 1;JARAGUA;SAO PAULO;0;445502;ESTACAO JARAGUA EMEF;Haiti;1
MUNICIPAL;NORTE 1;JARAGUA;SAO PAULO;0;445502;ESTACAO JARAGUA EMEF;Portugal;1
MUNICIPAL;NORTE 1;JARAGUA;SAO PAULO;0;567048;CHACARA TURISTICA EMEF;Espanha;1
MUNICIPAL;NORTE 1;PERUS;SAO PAULO;0;55530;CANDIDO PORTINARI EMEF;Bolívia;2
MUNICIPAL;NORTE 1;PERUS;SAO PAULO;0;58075;PERUS CEU EMEF;Haiti;1
MUNICIPAL;NORTE 1;PERUS;SAO PAULO;0;223141;JAIRO DE ALMEIDA PROFESSOR EMEF;Bolívia;1
MUNICIPAL;NORTE 1;PERUS;SAO PAULO;0;223141;JAIRO DE ALMEIDA PROFESSOR EMEF;Haiti;7
MUNICIPAL;NORTE 1;PERUS;SAO PAULO;0;271081;RECANTO DOS HUMILDES EMEF;Equador;1
MUNICIPAL;NORTE 1;PERUS;SAO PAULO;0;271081;RECANTO DOS HUMILDES EMEF;Haiti;10
MUNICIPAL;NORTE 1;PERUS;SAO PAULO;0;271081;RECANTO DOS HUMILDES EMEF;Venezuela;2
MUNICIPAL;NORTE 1;PERUS;SAO PAULO;0;346445;JARDIM DA CONQUISTA EMEF;Haiti;4
MUNICIPAL;NORTE 1;PERUS;SAO PAULO;0;419461;BADRA ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL;Haiti;3
MUNICIPAL;NORTE 1;PERUS;SAO PAULO;50;581537;CENTRO INTEGRADO DE ED DE JOVENS E ADULTOS  PERUS I;Haiti;14
MUNICIPAL;NORTE 1;PIRITUBA;SAO PAULO;0;53661;SILVIO PORTUGAL DESEMBARGADOR EMEF;Portugal;1
MUNICIPAL;NORTE 1;PIRITUBA;SAO PAULO;0;53685;LEOPOLDINA IMPERATRIZ EMEF;Equador;1
MUNICIPAL;NORTE 1;PIRITUBA;SAO PAULO;0;53703;MARIO KOSEL FILHO EMEF;Venezuela;1
MUNICIPAL;NORTE 1;PIRITUBA;SAO PAULO;0;53715;MONTEIRO LOBATO EMEF;Bolívia;1
MUNICIPAL;NORTE 1;PIRITUBA;SAO PAULO;0;53715;MONTEIRO LOBATO EMEF;Síria;1
MUNICIPAL;NORTE 1;PIRITUBA;SAO PAULO;0;53727;GABRIEL PRESTES PROFESSOR EMEF;Bolívia;1
MUNICIPAL;NORTE 1;PIRITUBA;SAO PAULO;0;53727;GABRIEL PRESTES PROFESSOR EMEF;Haiti;1
MUNICIPAL;NORTE 1;SAO DOMINGOS;SAO PAULO;0;54665;AMADEU MENDES PROFESSOR EMEF;Japão;1
MUNICIPAL;NORTE 1;SAO DOMINGOS;SAO PAULO;0;55505;HENRIQUE GEISEL GENERAL EMEF;Venezuela;1
MUNICIPAL;NORTE 2;CACHOEIRINHA;SAO PAULO;0;54896;OSVALDO QUIRINO SIMOES EMEIEF;Bolívia;4
MUNICIPAL;NORTE 2;CACHOEIRINHA;SAO PAULO;0;54896;OSVALDO QUIRINO SIMOES EMEIEF;Colômbia;1
MUNICIPAL;NORTE 2;CACHOEIRINHA;SAO PAULO;0;54896;OSVALDO QUIRINO SIMOES EMEIEF;Haiti;1
MUNICIPAL;NORTE 2;CACHOEIRINHA;SAO PAULO;0;242299;ZILKA SALABERRY DE CARVALHO EMEF;Bolívia;3
MUNICIPAL;NORTE 2;CACHOEIRINHA;SAO PAULO;0;389389;EMEF PROFESSOR NEIR AUGUSTO LOPES;Bolívia;4
MUNICIPAL;NORTE 2;CACHOEIRINHA;SAO PAULO;0;389389;EMEF PROFESSOR NEIR AUGUSTO LOPES;Guiné-Conacri;1
MUNICIPAL;NORTE 2;CACHOEIRINHA;SAO PAULO;0;419977;GILBERTO DUPAS PROFESSOR EMEF;Argentina;1
MUNICIPAL;NORTE 2;JACANA;SAO PAULO;0;54446;ANTONIO SANTANA GALVAO FREI EMEF;Bolívia;1
MUNICIPAL;NORTE 2;JACANA;SAO PAULO;0;54458;JULIO MARCONDES SALGADO GENERAL EMEF;Argentina;2
MUNICIPAL;NORTE 2;JACANA;SAO PAULO;0;54458;JULIO MARCONDES SALGADO GENERAL EMEF;Barbados;1
MUNICIPAL;NORTE 2;JACANA;SAO PAULO;0;54458;JULIO MARCONDES SALGADO GENERAL EMEF;Bolívia;6
MUNICIPAL;NORTE 2;JACANA;SAO PAULO;0;54471;LOURENCO FILHO EMEF;Bolívia;4
MUNICIPAL;NORTE 2;JACANA;SAO PAULO;0;54471;LOURENCO FILHO EMEF;Chile;1
MUNICIPAL;NORTE 2;MANDAQUI;SAO PAULO;0;249750;NILCE CRUZ FIGUEIREDO PROFA EMEF;Bolívia;1
MUNICIPAL;NORTE 2;TREMEMBE;SAO PAULO;0;95606;HIPOLITO JOSE DA COSTA EMEF;Bolívia;2
MUNICIPAL;NORTE 2;TREMEMBE;SAO PAULO;0;400087;JARDIM FONTALIS EMEF;Bolívia;6
MUNICIPAL;NORTE 2;TREMEMBE;SAO PAULO;0;400087;JARDIM FONTALIS EMEF;Haiti;1
MUNICIPAL;NORTE 2;TUCURUVI;SAO PAULO;0;54422;EDSON RODRIGUES EMEF;Bolívia;1
MUNICIPAL;NORTE 2;TUCURUVI;SAO PAULO;0;54422;EDSON RODRIGUES EMEF;Letónia;1
MUNICIPAL;NORTE 2;TUCURUVI;SAO PAULO;0;54550;RODRIGUES ALVES EMEF;Bolívia;3
MUNICIPAL;NORTE 2;VILA MEDEIROS;SAO PAULO;0;54410;ALBERTO SANTOS DUMONT EMEF;Bolívia;7
MUNICIPAL;NORTE 2;VILA MEDEIROS;SAO PAULO;0;54410;ALBERTO SANTOS DUMONT EMEF;Paraguai;2
MUNICIPAL;NORTE 2;VILA MEDEIROS;SAO PAULO;0;54434;ENEAS CARVALHO AGUIAR EMEF;Bolívia;7
MUNICIPAL;NORTE 2;VILA MEDEIROS;SAO PAULO;0;54513;FRANKLIN AUGUSTO DE MOURA CAMPOS PROF EMEF;Bolívia;6
MUNICIPAL;NORTE 2;VILA MEDEIROS;SAO PAULO;0;54513;FRANKLIN AUGUSTO DE MOURA CAMPOS PROF EMEF;Bósnia-Herzegovina;1
MUNICIPAL;NORTE 2;VILA MEDEIROS;SAO PAULO;0;54513;FRANKLIN AUGUSTO DE MOURA CAMPOS PROF EMEF;Japão;1
MUNICIPAL;NORTE 2;VILA MEDEIROS;SAO PAULO;0;54537;MARIA HELENA FARIA LIMA PROFA EMEF;Argentina;1
MUNICIPAL;NORTE 2;VILA MEDEIROS;SAO PAULO;0;54537;MARIA HELENA FARIA LIMA PROFA EMEF;Bolívia;6
MUNICIPAL;NORTE 2;VILA MEDEIROS;SAO PAULO;0;54768;SHIRLEY GUIO PROFA EMEF;Bolívia;14
MUNICIPAL;NORTE 2;VILA MEDEIROS;SAO PAULO;0;85509;CIDADE FERNAO DIAS EMEI;Paraguai;1
MUNICIPAL;OSASCO;OSASCO;OSASCO;0;51433;CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROFA MARIA APARECIDA DE CAMARGO DAMY RODRIGUES;Bolívia;3
MUNICIPAL;OSASCO;OSASCO;OSASCO;0;51445;THEREZA BIANCHI COLLINO CEMEI;Síria;1
MUNICIPAL;OSASCO;OSASCO;OSASCO;0;51536;OSWALDO GONCALVES CARVALHO CEMEI;Venezuela;1
MUNICIPAL;OSASCO;OSASCO;OSASCO;0;70129;VALTER DE OLIVEIRA FERREIRA PROF EMEIEF;Bolívia;4
MUNICIPAL;OSASCO;OSASCO;OSASCO;0;70142;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL ELIO APARECIDO DA SILVA;Venezuela;5
MUNICIPAL;OSASCO;OSASCO;OSASCO;0;70154;YOLANDA BOTARO VICENTE CEMEI;Venezuela;1
MUNICIPAL;OSASCO;OSASCO;OSASCO;0;72989;CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROFA MARIA ALVES DORIA;Bolívia;5
MUNICIPAL;OSASCO;OSASCO;OSASCO;0;76867;GERTRUDES ROSSI CEMEI;Bolívia;2
MUNICIPAL;OSASCO;OSASCO;OSASCO;0;78839;JOSE ERMIRIO DE MORAES SENADOR CEMEI;Venezuela;1
MUNICIPAL;OSASCO;OSASCO;OSASCO;0;78840;ESTEVAO BRETT EMEI;Bolívia;1
